c_id,artist,track,album,song_url,filename
c07125,ไมค์ ภิรมย์พร,คิดถึง...คิดถึง,ด้วยรักจากซอกตึก,http://chordtabs.in.th/song.php?song_id=7125&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7125.png
c07126,ไมค์ ภิรมย์พร,เจ็บเมื่อไหร่ก็โทรมา,ด้วยรักจากซอกตึก,http://chordtabs.in.th/song.php?song_id=7126&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7126.png
c07127,Austra,Forgive Me,Olympia,http://chordtabs.in.th/song.php?song_id=7127&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7127.png
c07132,Daft Punk Feat.Julian Casablancas,Instant Crush,Random Access Memories,http://chordtabs.in.th/song.php?song_id=7132&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7132.png
c07135,Katy Perry,Wide Awake,Teenage Dream,http://chordtabs.in.th/song.php?song_id=7135&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7135.png
c07136,Kings Of Leon,Beautiful War,Mechanical Bull,http://chordtabs.in.th/song.php?song_id=7136&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7136.png
c07137,Lady Gaga,Applause,ARTPOP,http://chordtabs.in.th/song.php?song_id=7137&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7137.png
c07140,มาลีวัลย์ เจมีน่า,ความจริง,Ost.เวียงร้อยดาว,http://chordtabs.in.th/song.php?song_id=7140&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7140.png
c07141,คาราบาว,วิชาแพะ,วิชาแพะ,http://chordtabs.in.th/song.php?song_id=7141&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7141.png
c07148,My Chemical Romance,I Don't Love You,Black Parade,http://chordtabs.in.th/song.php?song_id=7148&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7148.png
c07150,คาราบาว,หนาวมั๊ยปู่,วิชาแพะ,http://chordtabs.in.th/song.php?song_id=7150&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7150.png
c07152,ทาทา ยัง,แมลง,Ost.จักรยานสีแดง,http://chordtabs.in.th/song.php?song_id=7152&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7152.png
c07153,ทาทา ยัง,รบกวนมารักกัน,อมิตา ทาทายัง,http://chordtabs.in.th/song.php?song_id=7153&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7153.png
c07154,Mimoza Ramone,ปล่อย,Keep Quiet Is Hard,http://chordtabs.in.th/song.php?song_id=7154&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7154.png
c07158,Ellie Goulding,Anything Could Happen,Halcyon,http://chordtabs.in.th/song.php?song_id=7158&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7158.png
c07161,Ellie Goulding,Lights,Bright Lights,http://chordtabs.in.th/song.php?song_id=7161&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7161.png
c07162,Ellie Goulding,Starry Eyed,Bright Lights,http://chordtabs.in.th/song.php?song_id=7162&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7162.png
c07163,Passenger,Let Her Go,All The Little Lights,http://chordtabs.in.th/song.php?song_id=7163&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7163.png
c07166,หลวงไก่ อาร์สยาม,กรุณาวางสาย,หลวงไก่ 6,http://chordtabs.in.th/song.php?song_id=7166&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7166.png
c07169,คาราบาว,หัวใจรำวง,วิชาแพะ,http://chordtabs.in.th/song.php?song_id=7169&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7169.png
c07172,Amy Winehouse,Valery,Back To Black: B-Sides,http://chordtabs.in.th/song.php?song_id=7172&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7172.png
c07176,Whitney Houston,I Have Nothing,The Bodyguard,http://chordtabs.in.th/song.php?song_id=7176&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7176.png
c07177,กอล์ฟ อนุวัฒน์,รักต้องไฝว้,Ost.คู่ปรับตำรับเฮี้ยน,http://chordtabs.in.th/song.php?song_id=7177&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7177.png
c07178,คาราบาว,ถึกควายทุย ภาค 8,เวลคัมทูไทยแลนด์,http://chordtabs.in.th/song.php?song_id=7178&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7178.png
c07186,แอม เสาวลักษณ์,แทนความคิดถึง,Ost.คุ้มนางครวญ,http://chordtabs.in.th/song.php?song_id=7186&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7186.png
c07196,คาราบาว,เทวดาถ้าจะแย่,เวลคัมทูไทยแลนด์,http://chordtabs.in.th/song.php?song_id=7196&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7196.png
c07197,คาราบาว,นีออน,เวลคัมทูไทยแลนด์,http://chordtabs.in.th/song.php?song_id=7197&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7197.png
c07198,คาราบาว,บาปบริสุทธิ์,เวลคัมทูไทยแลนด์,http://chordtabs.in.th/song.php?song_id=7198&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7198.png
c07199,คาราบาว,บิ๊กเสี่ยว,เวลคัมทูไทยแลนด์,http://chordtabs.in.th/song.php?song_id=7199&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7199.png
c07200,คาราบาว,เวลคัมทูไทยแลนด์,เวลคัมทูไทยแลนด์,http://chordtabs.in.th/song.php?song_id=7200&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7200.png
c07201,คาราบาว,สบายกว่า,เวลคัมทูไทยแลนด์,http://chordtabs.in.th/song.php?song_id=7201&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7201.png
c07202,คาราบาว,สังกะสี,เวลคัมทูไทยแลนด์,http://chordtabs.in.th/song.php?song_id=7202&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7202.png
c07203,คาราบาว,ชวนป๋วย,สัจจะ 10 ประการ,http://chordtabs.in.th/song.php?song_id=7203&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7203.png
c07204,เต้ ปิยะรัฐ,รักแท้แปลว่าอะไร,Ost.พรมแดนหัวใจ,http://chordtabs.in.th/song.php?song_id=7204&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7204.png
c07205,แพนเค้ก เขมนิจ,พรมแดนหัวใจ,Ost.พรมแดนหัวใจ,http://chordtabs.in.th/song.php?song_id=7205&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7205.png
c07212,TONG & JENNIE,เหตุผล,Tong & Jennie,http://chordtabs.in.th/song.php?song_id=7212&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7212.png
c07214,กลม อรวี,ช่วยอยู่ตรงนี้,OST. ไฟในวายุ,http://chordtabs.in.th/song.php?song_id=7214&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7214.png
c07215,คาราบาว,น้ำ,สัจจะ 10 ประการ,http://chordtabs.in.th/song.php?song_id=7215&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7215.png
c07217,โบ สุนิตา,เพลงพิเศษ,คอนเสิร์ต ทำบุญหวังผล,http://chordtabs.in.th/song.php?song_id=7217&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7217.png
c07218,ยิปโซ รมิตา,ฉันรักเธอ ฉันรักเธอ,Ost.ฟัด จัง โตะ,http://chordtabs.in.th/song.php?song_id=7218&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7218.png
c07220,ปู Blackhead,ว่าจะไม่รัก,OST. ไฟในวายุ,http://chordtabs.in.th/song.php?song_id=7220&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7220.png
c07221,Juliet Balcony,สิ่งลึกลับซับซ้อนในจักรวาล,Ost.คัพเค้กรักล้นครีม,http://chordtabs.in.th/song.php?song_id=7221&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7221.png
c07225,John Mayer,Half Of My Heart,Battle Studies,http://chordtabs.in.th/song.php?song_id=7225&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7225.png
c07226,John Mayer,Gravity,Continuum,http://chordtabs.in.th/song.php?song_id=7226&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7226.png
c07228,John Mayer,Your Body Is A Wonderland,Battle Studies,http://chordtabs.in.th/song.php?song_id=7228&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7228.png
c07229,Katy Perry,Unconditionally,Prism,http://chordtabs.in.th/song.php?song_id=7229&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7229.png
c07231,Nikelback,Photograph,All the Right Reasons,http://chordtabs.in.th/song.php?song_id=7231&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7231.png
c07232,P.O.P.,ก็มีอยู่เท่านี้,P.O.P Live : An Era Has Been Completed,http://chordtabs.in.th/song.php?song_id=7232&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7232.png
c07233,Seether Feat.Amy Lee,Broken,Disclaimer II,http://chordtabs.in.th/song.php?song_id=7233&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7233.png
c07234,Selena Gomez,Come & Get It,Stars Dance,http://chordtabs.in.th/song.php?song_id=7234&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7234.png
c07236,คาราบาว,สัจจะ 10 ประการ,สัจจะ 10 ประการ,http://chordtabs.in.th/song.php?song_id=7236&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7236.png
c07238,คาราบาว,กอทูเล,ห้ามจอดควาย,http://chordtabs.in.th/song.php?song_id=7238&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7238.png
c07240,เปาวลี พรพิมล,กรุณาอยู่ในระยะของความคิดถึง,ชุดที่ 1 กรุณาอยู่ในระยะของความคิดถึง,http://chordtabs.in.th/song.php?song_id=7240&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7240.png
c07241,เปาวลี พรพิมล,กลับมาแสดงตัวด่วน,ชุดที่ 1 กรุณาอยู่ในระยะของความคิดถึง,http://chordtabs.in.th/song.php?song_id=7241&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7241.png
c07242,เปาวลี พรพิมล,ช่วยพูดคำที่ฉันอยากได้ยิน,ชุดที่ 1 กรุณาอยู่ในระยะของความคิดถึง,http://chordtabs.in.th/song.php?song_id=7242&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7242.png
c07243,เปาวลี พรพิมล,พรุ่งนี้จะได้ยินคำว่ารักอีกไหม,ชุดที่ 1 กรุณาอยู่ในระยะของความคิดถึง,http://chordtabs.in.th/song.php?song_id=7243&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7243.png
c07244,เปาวลี พรพิมล,ไม่อยากให้ความเหงามาแทนที่เธอ,ชุดที่ 1 กรุณาอยู่ในระยะของความคิดถึง,http://chordtabs.in.th/song.php?song_id=7244&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7244.png
c07245,รัชนก ศรีโลพันธุ์ Feat.กล้วย แสตมป์,หัวใจยังอุ่นดี,ชุดที่ 3 ฝากคำถามไว้กับดาว,http://chordtabs.in.th/song.php?song_id=7245&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7245.png
c07246,รัชนก ศรีโลพันธุ์,คิดถึงกันจริงหรือเปล่า,ชุดที่ 3 ฝากคำถามไว้กับดาว,http://chordtabs.in.th/song.php?song_id=7246&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7246.png
c07247,รัชนก ศรีโลพันธุ์,ดอกไม้ที่หายไป,ชุดที่ 3 ฝากคำถามไว้กับดาว,http://chordtabs.in.th/song.php?song_id=7247&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7247.png
c07248,รัชนก ศรีโลพันธุ์,รู้หรือเปล่า ใครเขาคิดถึง,ชุดที่ 3 ฝากคำถามไว้กับดาว,http://chordtabs.in.th/song.php?song_id=7248&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7248.png
c07249,รัชนก ศรีโลพันธุ์,สายน้ำไม่ไหลกลับ,ชุดที่ 3 ฝากคำถามไว้กับดาว,http://chordtabs.in.th/song.php?song_id=7249&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7249.png
c07250,เสถียร ทำมือ,โชคดีที่มีเธอรัก,โชคดีที่มีเธอรัก,http://chordtabs.in.th/song.php?song_id=7250&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7250.png
c07251,เสถียร ทำมือ,อย่าหวงความเศร้าไว้เหงาลำพัง,โชคดีที่มีเธอรัก,http://chordtabs.in.th/song.php?song_id=7251&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7251.png
c07256,Hugo,Sweetest Cure,Old Tyme Religion,http://chordtabs.in.th/song.php?song_id=7256&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7256.png
c07261,คาราบาว,คานธี,ห้ามจอดควาย,http://chordtabs.in.th/song.php?song_id=7261&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7261.png
c07267,Christina Perri,Human,Head Or Heart,http://chordtabs.in.th/song.php?song_id=7267&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7267.png
c07270,Nikelback,Lullaby,Here And Now,http://chordtabs.in.th/song.php?song_id=7270&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7270.png
c07271,Nikelback,When We Stand Together,Here And Now,http://chordtabs.in.th/song.php?song_id=7271&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7271.png
c07276,U2,Ordinary Love,OST. Mandela,http://chordtabs.in.th/song.php?song_id=7276&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7276.png
c07277,คาราบาว,ดิบแดก,ห้ามจอดควาย,http://chordtabs.in.th/song.php?song_id=7277&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7277.png
c07278,นุช วิลาวัลย์ อาร์สยาม,มักเขาหลายกะไปโลด,อีสานตลาดแตก 2,http://chordtabs.in.th/song.php?song_id=7278&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7278.png
c07279,"ศร สินชัย, ดอกอ้อ ทุ่งทอง, ก้านตอง ทุ่งเงิน",ไปถอนคำสาบาน,มัน ม่วน แซบ,http://chordtabs.in.th/song.php?song_id=7279&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7279.png
c07281,เอิร์น เดอะสตาร์,ส่วนเกินต้องเดินลำพัง,ชุดที่ 6 ระยะห่างของคนหมดใจ คือระยะทำใจของคนถูกทิ้ง,http://chordtabs.in.th/song.php?song_id=7281&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7281.png
c07286,แชมป์ ศุภวัฒน์,ขยี้ตา,Frontage Luggage,http://chordtabs.in.th/song.php?song_id=7286&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7286.png
c07287,คาราบาว,ต่อไป,ห้ามจอดควาย,http://chordtabs.in.th/song.php?song_id=7287&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7287.png
c07289,OverPle,ต่อจากนี้,In Another Way,http://chordtabs.in.th/song.php?song_id=7289&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7289.png
c07290,ตั้ม THE STAR,SORRY,สบายดีรึเปล่า,http://chordtabs.in.th/song.php?song_id=7290&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/7290.png
